ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,MYKEY,Field3,Field2,Field1,SIT,STATE
191051,1,19,51,1,21,8,2,7,1,3,3,4,4,3,1,1,0,1,0,0,0,0,0,3,1,3,1,2,2,2,1,2,2,0,1,1910513,4,3,anger,"When I had an argument with my best friend and I thought that I was right and she was not.",1
201068,1,20,68,2,21,2,1,6,7,2,3,2,3,4,3,1,2,2,-1,0,0,0,1,1,1,3,1,2,4,5,2,1,2,0,1,2010683,3,4,anger,"One day I had an appointment with my boyfriend which I had objected to in the begining, however he visited me and convinced me to come.  The day of the appointment; I had to wait for him for over an hour.",1
191058,1,19,58,1,21,8,2,7,1,1,3,1,1,4,3,0,0,1,0,0,0,0,0,3,1,3,3,0,2,5,2,2,1,0,0,1910583,1,4,anger,When people harrass me I feel oppressed by their behavior.,1
191072,1,19,72,2,19,2,2,7,1,1,3,2,4,4,0,0,0,1,-1,0,1,0,0,1,1,3,3,3,2,1,0,0,1,0,1,1910723,4,4,anger,"My mother read a letter that a friend of mine had written to me telling me how she had got drunk the last time.",1
171039,1,17,39,1,30,8,2,4,1,1,3,4,2,3,1,1,-1,0,0,0,0,1,0,1,2,3,0,3,3,1,3,2,2,1,1,1710393,2,3,anger,"Seeing for the first time pictures about the so called ""treatment"" of Jewish people in Nazi-Germany during World War II.",1
191081,1,19,81,2,19,2,2,8,1,1,3,3,3,3,0,1,2,2,0,0,1,0,1,2,1,3,3,3,2,3,1,1,1,2,2,1910813,3,3,anger,"When my aunt told me angrily that I was a good-for-nothing and she was fed up with my behaviour.",1
201050,1,20,50,1,20,8,2,6,7,2,3,3,4,3,1,1,0,0,-1,0,0,0,0,2,1,3,0,2,2,3,0,1,2,1,1,2010503,4,3,anger,"A teacher at my former secondary school forced my darling to marry him.  The girl tried to refuse but her parents would not leave her alone.",1
191080,1,19,80,2,20,2,2,5,6,1,3,3,1,4,4,0,2,2,-1,0,0,0,1,1,1,3,2,1,3,5,1,2,0,0,0,1910803,1,4,anger,"They wanted me to pay for a ticket twice because they said that the one I had was out of date.",1
191079,1,19,79,2,20,2,1,6,1,1,3,4,3,3,0,0,0,2,0,0,0,0,0,1,1,3,2,2,2,5,2,3,3,3,0,1910793,3,3,anger,"A friend of mine played a joke on another friend over the telephone.  This friend, crying, called me and I got very angry and made the other person apologize.",1
201051,1,20,51,2,20,6,1,4,6,5,3,3,1,2,1,1,0,0,0,0,0,0,0,1,1,3,2,2,4,5,1,0,2,0,1,2010513,1,2,anger,"My little niece, who is very talkative, suddenly became very naughty and began wetting her pants.  She did it one afternoon.",1
191078,1,19,78,2,20,2,2,6,3,1,3,1,1,1,0,0,0,2,1,0,0,0,0,1,2,3,2,2,2,5,2,2,1,0,0,1910783,1,1,anger,"When I found one of my new pullovers wrinkled inside the wardrobe.  My brother had done it.",1
201052,1,20,52,2,21,1,1,7,1,5,3,3,4,4,2,1,2,2,0,0,0,0,2,1,1,3,3,3,3,5,3,3,1,3,1,2010523,4,4,anger,"When my dress and a few other things were stolen from my wardrobe.",1
191075,1,19,75,2,19,8,1,7,1,1,3,4,4,4,4,0,2,3,0,0,0,1,0,1,0,0,1,3,2,5,3,3,1,3,0,1910753,4,4,anger,"When my father made my mother go through really terrible situations, I felt furious, impotent, nervous, upset, ........",1
191074,1,19,74,2,19,2,1,6,1,1,3,2,3,2,0,1,2,1,-1,0,0,0,0,3,1,3,3,3,3,5,2,1,2,0,1,1910743,3,2,anger,"When an English teacher unfairly made me repeat a semester which I thought I had passed.  I had to ask my parents for some more money to carry on studying.",1
191064,1,19,64,2,20,2,2,4,1,1,3,3,2,4,3,0,2,2,0,0,1,1,0,1,1,3,3,3,2,1,3,2,1,3,1,1910643,2,4,anger,"My sister came back home and reproached me for not having tidied up the house, although I had been working all morning and she had done nothing.",1
191073,1,19,73,2,19,2,1,8,1,1,3,2,3,3,3,1,0,2,1,0,1,1,2,1,2,3,3,3,2,3,3,2,1,3,2,1910733,3,3,anger,"My parents scolded me a lot for something I had not done.  It was my sister who had done it.",1
201049,1,20,49,1,21,8,2,4,1,2,3,4,3,4,3,0,2,2,1,0,0,0,1,1,1,3,3,3,2,5,3,0,1,0,0,2010493,3,4,anger,"At boarding school someone put a lot of tiny thorns on my bed.  When I complained everybody began teasing me and laughing at my inability to find out my enemies.  I lost my temper.",1
201054,1,20,54,1,20,6,2,4,8,9,3,2,4,4,0,1,0,0,0,0,0,1,0,1,1,3,3,3,3,1,3,1,1,3,1,2010543,4,4,anger,"When the university withdrew the accomodation that it had given me.",1
191071,1,19,71,2,20,2,1,4,1,1,3,1,2,3,3,0,0,2,0,0,0,0,3,1,1,3,3,3,2,2,2,2,2,3,0,1910713,2,3,anger,"When I got to know about the reaction of a friend of mine in a certain situation.  I had not expected him to react that way.",1
201055,1,20,55,1,22,8,2,2,1,9,3,2,2,3,0,1,0,1,0,0,0,0,0,3,1,3,2,2,2,3,3,1,1,0,1,2010553,2,3,anger,"When I could not reason my friend, it angered me.",1
191070,1,19,70,2,21,2,2,6,7,1,3,2,1,2,1,0,0,2,0,0,0,0,2,1,1,3,3,1,2,1,2,2,2,0,0,1910703,1,2,anger,"[ One day I arrived home rather tired and found the house..... In addition I was asked many questions which I did not want to answer.]",1
191069,1,19,69,2,20,2,2,4,1,1,3,1,2,2,2,0,0,1,1,0,0,0,1,1,1,3,3,3,2,5,2,2,1,3,0,1910693,2,2,anger,"My mother told me that I could not go to the mountains.  Despite my age, as long as I am in her house I must do what she says.",1
201056,1,20,56,2,20,2,1,8,1,2,3,3,3,3,0,1,-1,1,0,0,0,0,0,2,1,3,3,3,2,3,3,0,0,1,1,2010563,3,3,anger,"I had planned to go to town with my friend at 1500 hours but she went for the registration and I waited for a good 1 and a 1/2 hours.  It was vital for me to go to town but I could not as it was she who had the money.  Finally I borrowed some money from friends and we went to town.  I was really angry with my friend.",1
191068,1,19,68,2,26,2,1,6,1,1,3,2,1,2,2,0,0,1,0,0,0,0,0,2,1,3,3,2,2,5,2,2,1,3,0,1910683,1,2,anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair.",1
191067,1,19,67,2,19,2,2,6,7,1,3,3,1,4,1,0,0,1,1,0,0,0,0,2,1,3,2,2,2,1,2,2,3,1,0,1910673,1,4,anger,"I sent a book to a friend of mine.  The book meant a lot to me and he lost it.",1
201057,1,20,57,1,24,6,1,2,1,9,3,1,1,1,0,0,0,1,0,1,0,0,0,3,1,2,2,2,2,4,1,2,2,0,0,2010573,1,1,anger,When someone took my pen away.,1
191066,1,19,66,2,19,2,2,4,1,1,3,1,2,3,0,0,2,2,0,0,1,0,0,1,3,3,3,2,2,1,1,2,0,2,1,1910663,2,3,anger,My parents did not let me go on holidays with my friends.,1
201053,1,20,53,1,19,2,2,6,6,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,5,3,2,1,0,0,2010533,1,1,anger,"When I saw my younger sister being bothered by a boy she did not know.",1
161032,1,16,32,2,18,8,0,8,8,1,3,3,3,4,3,0,2,4,0,0,0,0,2,2,3,3,1,2,1,1,2,1,1,0,0,1610323,3,4,anger,"My sister and I were fighting as usual. She's older tham I am, bigger built and stronger I couldn't win in a physical battle and in a verbal battle I couldn't seem to get through to her to really hurt her.",1
161039,1,16,39,2,21,7,1,8,1,1,3,1,4,4,0,1,-1,1,0,0,0,0,0,3,1,3,3,3,0,1,0,1,0,0,1,1610393,4,4,anger,"Friend (male) hinted that my talking to other men at a pub was immoral. He implied that I should remain only with my boyfriend the entire evening.",1
161038,1,16,38,2,21,1,1,6,5,1,3,2,1,1,0,0,0,2,-1,0,0,0,0,1,2,2,3,0,2,5,1,2,1,3,0,1610383,1,1,anger,"Arriving home from work after a long and tiring day to find no dinner prepared as I had expected.",1
221038,1,22,38,2,20,8,0,6,6,2,3,3,2,3,2,0,0,2,0,0,1,0,1,1,1,3,0,0,1,1,0,1,2,0,1,2210383,2,3,anger,"After a long trip in my dad's van without incident I stopped to fill the tank with gas and dented the side of the van against the pole. Then my cars electrical system would not work when I tried to drive home from his house.",1
161037,1,16,37,2,20,8,0,6,1,1,3,1,2,1,1,0,2,1,0,1,0,0,0,1,2,3,0,2,3,4,2,2,1,2,0,1610373,2,1,anger,"Someone who was speeding was forced to slow down when I pulled out onto the road and proceeded to abuse me at the next set of traffic lights.",1
161036,1,16,36,2,26,8,0,5,7,1,3,1,1,2,0,0,0,1,-1,0,0,0,0,3,3,3,3,2,3,1,0,2,2,2,0,1610363,1,2,anger,At work being shifted to another area.,1
221039,1,22,39,2,19,1,2,6,4,2,3,2,3,3,2,0,2,3,0,0,0,1,2,2,1,3,3,2,3,1,3,2,1,3,0,2210393,3,3,anger,"A time when, as part of my work, I was sent out actually sort of volunteered to run an errand for someone who had no authority to send me out and the address was very far especially on foot and turned out to be incorrect too. The whole trip was a waste.",1
161035,1,16,35,2,35,1,2,6,1,1,3,1,4,4,0,1,0,0,-1,0,0,0,0,1,1,3,1,3,3,1,0,2,1,0,1,1610353,4,4,anger,"I visited a special education school. The headmaster applied a policy of strict positive - negative reinforcement to the children involved. Children who measured up to his standards were made a fuss of - children who didn't were ignored.",1
221042,1,22,42,1,18,2,1,6,1,0,3,3,4,4,3,0,2,2,-1,0,0,1,0,3,1,3,1,3,4,3,1,1,1,0,0,2210423,4,4,anger,"A month ago when one of my fellow workers got a promotion over me. It was just a small promotion but recognition was involved.",1
161034,1,16,34,2,18,8,0,9,7,1,3,4,3,3,3,0,2,1,0,0,0,1,0,1,2,3,0,3,3,1,1,2,1,3,0,1610343,3,3,anger,"Once a person in authority (school teacher) was telling blatant lies about me and the headmistress would not let me defend myself. She was also telling lies about other members of my family.",1
201102,1,20,102,1,22,1,1,6,1,8,3,4,4,4,2,0,2,3,0,0,0,0,0,1,1,3,3,3,2,1,3,0,1,0,0,2011023,4,4,anger,"When my brother-in-law's brother stole my clothes when my brother-in-law and I had gone to cut wood for the fire.",1
221043,1,22,43,2,19,2,2,6,4,0,3,3,4,2,0,0,0,1,0,0,0,1,0,1,0,3,3,2,2,3,2,1,1,3,0,2210433,4,2,anger,"I can't remember being truly angry. Usually it's just disappointment that I feel. One situation would be with my brother. He and I used to be close but now he seems to be avoiding me.",1
221036,1,22,36,1,19,2,2,0,1,4,3,3,4,4,3,0,2,2,1,0,0,0,0,2,1,2,2,3,0,5,3,2,2,0,0,2210363,4,4,anger,"This summer I got into a fight with one of our patrons (at a theatre). He hit me and I hit him and her friend, he hit my friend and we all hit eachother.",1
161031,1,16,31,1,28,1,2,7,1,1,3,1,3,2,2,0,0,0,1,0,0,0,0,1,1,3,3,3,3,5,2,2,2,3,0,1610313,3,2,anger,"I was playing in a football tournament and saw the rules openly disregarded.",1
221045,1,22,45,1,19,2,2,4,4,9,3,2,2,4,2,0,2,1,1,0,0,0,0,1,2,3,0,0,2,5,2,1,3,3,0,2210453,2,4,anger,"Physically fighting with my girlfriend because she just walked out of a room of my friends and had pushed and cursed at me when I went to find her.",1
161030,1,16,30,1,26,2,2,8,1,1,3,1,2,4,2,0,2,2,0,0,0,1,3,1,2,1,1,3,2,5,2,3,3,3,0,1610303,2,4,anger,Landlord putting up rents sneakly and slimily.,1
221046,1,22,46,2,18,3,1,1,6,4,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2210463,4,2,anger,When a close friend did not write.,1
161029,1,16,29,1,25,2,1,8,5,2,3,3,3,3,0,1,-1,1,-1,0,0,0,1,2,1,3,2,2,1,5,2,1,1,1,1,1610293,3,3,anger,"When a close friend failed to live up to the expectations I had of him - thereby causing pain to his spouse. I believe that my anger was probably a reaction of fear that I wouldn't be able to live up to my own expectations.",1
161028,1,16,28,1,24,8,0,5,4,1,3,3,2,4,2,1,2,1,0,0,0,0,0,2,1,3,2,2,2,2,2,0,2,0,1,1610283,2,4,anger,"Deliberately provoked by someone close. Angered by the deliberation not the provocation.",1
221048,1,22,48,1,18,3,2,7,1,1,3,1,3,2,3,0,0,3,-1,0,0,1,1,2,1,3,0,3,2,1,3,0,1,1,0,2210483,3,2,anger,"While I was away for the weekend some friends went into my room and played my very expensive stereo without asking me or my roommate.",1
161027,1,16,27,1,20,1,1,7,7,1,3,2,1,4,1,0,0,3,-1,0,0,0,0,0,1,1,3,0,4,5,3,3,1,2,0,1610273,1,4,anger,"When bicycling along, a courier van started to tail me very close - I sped up and moved over and he just did the same. I reacted violently, much physical responding in the dangerous situation.",1
161026,1,16,26,1,20,8,0,7,7,1,3,4,4,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3,1,1,3,0,1610263,4,3,anger,"That a friend had been badly beaten and stabbed many times and the person that did it got away without any punishment from the law.",1
221049,1,22,49,1,20,7,1,1,1,6,3,2,1,3,3,0,0,1,0,0,0,1,0,1,1,3,2,0,1,5,0,2,0,1,0,2210493,1,3,anger,"I bought a new bed for my apt. and it squeaks when you move on it. I tried to fix it but could not.",1
161033,1,16,33,2,18,8,0,8,3,1,3,3,3,2,0,0,0,3,0,0,1,0,2,1,2,3,2,3,3,1,3,0,1,2,1,1610333,3,2,anger,"At school teacher for not allowing us to go out on New Year's Eve when on a class trip overseas.",1
161049,1,16,49,2,18,8,0,5,4,1,3,1,2,4,3,0,-1,2,-1,0,0,0,0,2,1,3,2,3,1,2,1,0,2,0,0,1610493,2,4,anger,"In arguments with a close friend or relative where my point of view is completely disregarded.",1
221025,1,22,25,1,20,1,2,6,0,6,3,1,1,2,0,0,0,1,0,0,0,1,0,1,1,3,0,3,2,5,2,2,1,2,0,2210253,1,2,anger,"When someone threw a firecracker into my room at 7:00 am in the morning.",1
161056,1,16,56,1,20,8,0,6,1,2,3,3,3,2,1,1,0,1,0,0,0,0,0,2,2,3,3,3,3,4,3,0,0,3,1,1610563,3,2,anger,"Came back from surfing to find car broken into and gear and money stolen.",1
161055,1,16,55,1,20,1,1,7,1,4,3,4,2,3,3,0,-1,2,1,0,0,0,0,3,1,3,2,1,3,2,3,3,3,1,0,1610553,2,3,anger,"Stopped at a Fast Food shop with friends and a few locals wanted to fight us for no apparent reason. They hit and picked on one of my friends.",1
221026,1,22,26,1,18,8,0,7,6,7,3,2,2,3,1,0,0,0,0,0,0,1,0,1,1,3,3,1,1,5,2,2,2,2,0,2210263,2,3,anger,"I was supposed to meet my girlfriend at a pre-arranged place but it took me an hour to find her.",1
161054,1,16,54,1,23,7,1,6,6,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610543,2,0,anger,"As in sadness (A), relating to this slaghter of fur-seals.",1
161053,1,16,53,1,18,2,2,7,1,1,3,1,1,2,1,0,0,0,0,0,0,1,0,2,2,3,3,0,2,1,2,2,1,0,0,1610533,1,2,anger,"When someone ignores what I am saying or doesn't let me have my point of view and they monopolise a conversation.",1
221028,1,22,28,1,20,1,1,1,8,6,3,3,3,4,3,0,2,2,-1,0,0,1,1,2,1,3,3,3,1,5,3,2,1,3,0,2210283,3,4,anger,"When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down.",1
161052,1,16,52,2,19,8,0,6,6,1,3,4,4,4,1,0,0,1,0,0,0,1,1,1,1,3,3,3,2,5,3,3,1,2,0,1610523,4,4,anger,"My best friend at school told lies about me to a boy I was seeing and went out with him herself.",1
221029,1,22,29,2,19,8,0,4,1,0,3,1,4,3,3,0,2,0,0,0,0,0,0,3,2,3,3,2,2,1,3,1,1,1,0,2210293,4,3,anger,"When the person I'm having the affair with won't talk to me in public.",1
161051,1,16,51,2,18,8,0,7,4,1,3,3,3,4,3,1,2,3,0,0,1,1,1,1,2,3,2,3,2,1,1,2,2,3,2,1610513,3,4,anger,"I ""cooked"" the engine in my father's car - it was actually his fault because he hadn't fixed the temperature gauge or told me. When I finally got home I was absolutely screamed at and the anger I experienced was over the injustice of it all plus the huge row which developed.",1
221037,1,22,37,1,20,1,1,6,6,1,3,3,4,4,2,0,2,1,-1,0,0,1,0,2,1,3,3,3,1,5,3,2,1,0,0,2210373,4,4,anger,When someone told a secret I told them not to tell.,1
221030,1,22,30,1,19,8,2,7,1,6,3,3,4,3,1,1,2,0,0,0,0,1,0,3,1,3,3,3,4,1,3,1,1,0,1,2210303,4,3,anger,"When people would tell me that my ex-girlfriend was playing around on me.",1
161040,1,16,40,2,24,8,0,8,7,1,3,1,2,4,2,0,0,3,1,0,0,0,2,1,2,0,3,3,3,1,3,2,1,2,0,1610403,2,4,anger,When the bus driver failed to stop and pick me up at a bus stop.,1
161047,1,16,47,2,18,1,1,7,1,1,3,3,4,2,3,1,0,3,-1,0,0,1,0,2,2,3,2,2,2,4,1,2,2,2,1,1610473,4,2,anger,"My parents didn't allow me to go to a social function that all my friends were attending.",1
221031,1,22,31,2,19,7,1,6,4,9,3,3,4,4,0,0,0,3,-1,0,1,0,0,3,1,3,3,1,0,5,2,1,2,0,1,2210313,4,4,anger,"My peers didn't want me to meet someone during rush for fear that I would give her a bad outlook on our Sororoty house. I shouldn't have seen this, but they blew and I did.",1
161045,1,16,45,2,19,8,0,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610453,0,0,anger,NO RESPONSE.,1
221032,1,22,32,1,20,8,0,6,6,9,3,4,4,3,2,0,2,2,-1,0,0,0,2,1,1,3,3,3,4,1,2,1,1,3,0,2210323,4,3,anger,"I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him.",1
161044,1,16,44,1,27,7,1,7,1,1,3,1,1,2,3,0,0,3,0,0,0,0,0,3,2,3,2,1,2,4,2,2,1,2,0,1610443,1,2,anger,"Towards wife's laziness in not performing her usual duties because of television watching.",1
161043,1,16,43,2,22,8,0,7,7,1,3,3,4,4,3,0,0,3,1,0,1,0,0,1,1,3,0,3,3,5,0,0,2,3,1,1610433,4,4,anger,"When fired unjustly from a job as casual bar-person. Charged with giving away free drinks. Not done so and had witnesses to prove it - both patrons and bar staff. Other staff were supportive.",1
221035,1,22,35,2,18,7,1,6,6,9,3,3,3,4,1,1,2,2,1,0,0,0,0,2,2,3,2,2,4,1,0,1,2,3,1,2210353,3,4,anger,I went out dancing and found my boyfriend kissing another girl.,1
161042,1,16,42,2,26,8,0,4,4,1,3,1,3,4,2,0,0,1,0,0,0,0,1,1,1,3,3,0,0,1,1,0,0,0,0,1610423,3,4,anger,In a hurry to get to lectures and the car would not start.,1
161041,1,16,41,2,20,1,2,7,7,1,3,3,4,4,2,1,2,1,-1,0,0,0,1,2,1,3,3,3,2,1,3,1,1,1,1,1610413,4,4,anger,"My boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of his friends instead.",1
221050,1,22,50,2,19,3,2,1,6,1,3,3,4,3,4,0,-1,1,1,0,1,0,1,2,2,3,3,3,2,1,3,1,2,1,1,2210503,4,3,anger,"I had been searching for housing for Fall at UCB and I was finally offered a place - then an ordeal followed, first I accepted then refused - related to my parents judgment (they're paying for me). Turns out that I was so upset at what my Dad said to me that I hung up on him. He called back and threatened to cut me off financially and emotionally.",1
161050,1,16,50,2,18,2,2,9,1,2,3,1,2,2,1,0,2,1,-1,0,0,0,0,2,1,3,0,3,3,3,0,1,1,0,0,1610503,2,2,anger,"When at very short notice I agreed to work in place of a friend who was sick, and owner of the restaurant refused to allow me a drink later in the evening (which is usually always available for workers), did not thank me, and was generally indifferent towards me - I felt I did not deserve this.",1
221071,1,22,71,2,19,1,1,0,2,2,3,1,4,4,3,0,2,1,0,0,0,0,1,1,1,3,2,3,2,5,3,0,1,3,0,2210713,4,4,anger,"When someone tried to rape one of my best friends and he claimed it was her fault. He the hassled her, claimed she was loose, and threatened to sue her.",1
161025,1,16,25,1,19,1,2,8,9,5,3,3,3,3,0,1,0,0,-1,0,0,0,1,2,1,3,1,3,2,1,3,1,1,1,1,1610253,3,3,anger,"When during a social evening with my father, brother, sister, close friend and my father's 2nd wife - I had an argument with my father, who abused my friend who was sticking up for me.",1
122031,2,12,31,2,20,7,1,2,4,6,3,4,1,3,2,1,0,1,0,0,0,0,0,2,1,3,0,3,0,1,3,3,2,1,1,1220313,1,3,anger,"When a teacher though pretending to be a highly cultivated teacher and a man, slapped a classmate of mine in the face quite undeservedly.",1
221066,1,22,66,2,19,1,1,4,1,9,3,2,3,2,2,0,2,1,1,0,0,0,0,1,1,3,3,2,2,2,3,2,1,1,0,2210663,3,2,anger,"One of my friends kept criticizing me about everything I did. I thought she was kidding, but later I found out that she was serious.",1
122030,2,12,30,1,20,7,2,7,6,6,3,4,2,3,1,0,2,0,1,0,0,1,0,1,2,3,0,3,3,5,0,2,0,3,0,1220303,2,3,anger,"I took part in a football match. The referee was extremely partial to the opposite team. This stirred up my discontent and anger.",1
221067,1,22,67,1,24,0,1,4,6,8,3,3,1,1,1,0,2,0,0,0,0,0,0,3,1,3,1,3,3,1,1,2,2,2,0,2210673,1,1,anger,"I typed up a letter for this physician at work. She didn't care for my style, even though she was not using correct English. I told her it was her letter and we would do it her way.",1
122029,2,12,29,1,21,8,2,6,6,6,3,3,3,3,1,0,0,1,0,0,0,0,0,1,1,3,0,1,2,2,2,3,2,3,0,1220293,3,3,anger,"A nuisance used to live in our flat a month ago. I experienced this feeling when I tried to chase her out.",1
122028,2,12,28,2,22,8,2,5,6,6,3,4,3,3,1,0,0,1,0,0,1,0,0,2,1,3,1,2,3,2,0,3,2,3,1,1220283,3,3,anger,"I faced this feeling when I realized I wasn't admitted to the institute in the first classifying, in spite of the high mark I had got at the entrance examination.�",1
221068,1,22,68,2,19,2,2,0,6,2,3,3,4,2,3,2,2,4,0,0,1,1,2,3,1,3,3,3,2,3,3,1,1,0,3,2210683,4,2,anger,"My boyfriend breaking up with me about 7 months after I had an abortion. Just the fact that he was ignoring me and continued to do so.",1
122027,2,12,27,2,22,8,2,7,6,7,3,3,2,2,0,0,0,1,0,1,0,0,0,1,1,3,2,2,2,4,2,2,2,1,0,1220273,2,2,anger,"That was what I felt with a teacher who put down quite unreal marks.",1
122026,2,12,26,1,23,8,2,7,7,6,3,3,3,3,1,0,1,1,0,0,0,0,0,1,2,3,3,1,3,4,1,0,1,3,0,1220263,3,3,anger,"I felt angry when I failed in an exam about which I knew quite a few things and I did not deserve to be plucked.",1
